id,year_observed,month_observed,day_observed,time_observed_at,user_id,user_login,quality_grade,latitude,longitude,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
38167142,2020,1,31,2020-01-31 23:43:00 UTC,442615,roomthily,research,32.31178228,-110.8207596,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
38470955,2019,10,1,,1174663,drquest,research,32.21860966,-111.1292054,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
38690088,2020,2,15,2020-02-16 00:15:33 UTC,91327,pinesnake,research,32.22641167,-110.9795133,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
38941992,2020,2,20,2020-02-20 17:12:00 UTC,20265,heyitshelios,research,32.1907031,-110.9849877,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
38941994,2020,2,20,2020-02-20 17:13:00 UTC,20265,heyitshelios,research,32.19070793,-110.9849865,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
38941996,2020,2,20,2020-02-20 17:13:00 UTC,20265,heyitshelios,research,32.19071351,-110.9849871,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
39223533,2020,2,25,2020-02-25 18:46:00 UTC,20265,heyitshelios,research,32.1962151,-110.9865356,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
39333920,2020,2,28,2020-02-28 18:10:58 UTC,1921470,gardenersteph,research,32.26944444,-111.1947222,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
39385426,2020,2,29,2020-02-29 21:58:00 UTC,442615,roomthily,research,32.215675,-110.7218694,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
39812515,2020,3,7,2020-03-07 16:03:00 UTC,240389,plruiz,research,32.26264444,-111.2107694,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
39839722,2020,3,7,2020-03-07 19:15:14 UTC,805798,rayquazasaur,research,32.12016667,-110.9357133,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
39988734,2020,3,14,2020-03-14 20:04:36 UTC,2626865,shelbyhumbarger,research,32.23199618,-110.9531248,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
40999239,2020,3,29,2020-03-29 21:55:46 UTC,2671500,ghenders,research,32.19047942,-110.7578344,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
41054837,2020,3,30,2020-03-30 15:32:58 UTC,2408644,jkearsley,research,32.23412963,-111.0659834,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
41510877,2020,4,3,2020-04-03 23:17:44 UTC,1162802,blueskyes,research,32.32851333,-110.9505833,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
41569779,2020,4,6,2020-04-06 22:07:36 UTC,442615,roomthily,research,32.237125,-110.7955867,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
41839410,2020,3,26,2020-03-26 22:40:32 UTC,2672240,shannyn2,research,32.19201667,-110.770255,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
41870532,2020,4,10,2020-04-10 21:40:00 UTC,442615,roomthily,research,32.24226865,-110.7978191,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
42194468,2020,4,14,2020-04-14 22:01:00 UTC,2724775,georver,research,32.2188346,-111.1196856,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
42259400,2020,4,1,2020-04-01 18:57:54 UTC,2702280,jackson99,research,32.21249667,-110.8207167,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
42584032,2020,4,19,2020-04-19 16:05:19 UTC,2768089,jodymckeever,research,32.20082137,-110.9190642,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
42585320,2020,4,19,2020-04-19 16:16:55 UTC,2768089,jodymckeever,research,32.20064451,-110.9191164,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
42587985,2020,4,19,2020-04-19 16:32:27 UTC,1136503,robin153,research,32.15001735,-110.7665491,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
42588009,2020,4,19,2020-04-19 16:30:51 UTC,1136503,robin153,research,32.1499692,-110.7664195,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
42588027,2020,4,19,2020-04-19 16:30:22 UTC,1136503,robin153,research,32.14997377,-110.7664245,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
42983592,2020,4,23,,1556854,trpaprocki,research,32.29146048,-111.1054068,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
43226673,2020,4,24,2020-04-25 00:13:00 UTC,2724775,georver,research,32.18094123,-111.1498692,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
43242151,2020,4,24,2020-04-25 01:41:24 UTC,2837043,spencerclarkemiller,research,32.22821454,-110.9532942,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
43576348,2020,3,6,2020-03-06 18:52:38 UTC,2530210,edye,research,32.232207,-110.948747,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
44709619,2017,10,9,2017-10-08 22:18:00 UTC,2765448,proksi,research,32.25281855,-111.1618017,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
45031324,2020,5,5,2020-05-05 23:33:05 UTC,2768514,tygrrs,research,32.23509802,-110.886341,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
45209829,2020,4,19,,2749155,alessandradonatajuliahessell,research,32.2849268,-110.8239995,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
45372487,2020,5,8,,2933352,repiet,research,32.199054,-110.963366,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
46976166,2020,5,23,2020-05-23 14:19:16 UTC,3010437,brianwilliams5,research,32.21577778,-110.8719333,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
48657349,2020,6,5,2020-06-05 15:29:09 UTC,245275,chrisdh43,research,32.32046167,-110.8518967,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
49536387,2020,6,12,2020-06-13 01:17:52 UTC,248870,birdgal24,research,32.23229897,-110.885254,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
52968332,2020,7,13,2020-07-13 18:48:22 UTC,442615,roomthily,research,32.24236844,-110.7980465,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
53650165,2020,7,19,2020-07-19 20:48:10 UTC,1561992,meeksmalone,research,32.206086,-111.018193,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
54120975,2020,7,23,2020-07-24 02:17:23 UTC,442615,roomthily,research,32.24237849,-110.7977574,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
54232838,2020,7,24,2020-07-24 17:44:00 UTC,76726,chrisrohrer,research,32.244013,-111.168174,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
55858674,2020,8,8,2020-08-08 15:53:33 UTC,20834,entomo-logic,research,32.24224167,-111.1672967,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
56627371,2020,8,15,2020-08-15 17:47:35 UTC,3448882,duancc,research,32.26749444,-110.8978806,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
57503389,2020,7,30,,285621,alcedo77,research,32.2681774,-110.8502522,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
57690895,2020,8,26,2020-08-26 16:17:15 UTC,442615,roomthily,research,32.28222833,-110.734505,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
57691810,2020,8,26,2020-08-26 22:22:41 UTC,3496892,liams492,research,32.21892923,-110.9535459,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
57692157,2020,8,26,2020-08-27 00:21:36 UTC,3521301,rubymeyer,research,32.23244859,-110.9393731,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
58176389,2020,8,31,2020-08-31 18:41:52 UTC,3515653,amhopkins,research,32.14294526,-110.9431785,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
58254245,2020,8,31,2020-08-31 14:05:05 UTC,3515561,angie_shah,research,32.23822917,-110.9533558,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
58254687,2020,9,1,2020-09-01 15:29:55 UTC,3546723,erick_01,research,32.23319255,-110.960471,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
58362280,2020,9,2,2020-09-02 18:59:50 UTC,3515485,mdeci,research,32.2193562,-111.02815,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
59103283,2020,9,9,2020-09-09 22:35:53 UTC,3520069,lbarraza3,research,32.2762,-111.0195612,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
59143166,2020,9,10,2020-09-10 15:59:34 UTC,442615,roomthily,research,32.24237729,-110.7976579,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
59216141,2020,9,11,2020-09-11 13:53:57 UTC,1180101,brooklynrichards,research,32.24373667,-110.8488917,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
59246981,2020,9,11,2020-09-11 18:22:30 UTC,3589756,graceleito,research,32.19371389,-110.9992472,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
59395451,2020,9,12,2020-09-13 00:05:57 UTC,3562730,daniellamiranda,research,32.19559584,-110.9421168,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
59490818,2020,9,4,2020-09-04 15:32:00 UTC,3526403,brandocarlson,research,32.22041667,-110.8567806,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
59510845,2020,9,13,2020-09-13 21:35:03 UTC,3562765,shaniyabell,research,32.13849477,-111.0134665,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
59680840,2020,9,15,2020-09-15 13:56:48 UTC,3562730,daniellamiranda,research,32.1955564,-110.9421784,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
59686043,2020,9,15,2020-09-15 13:59:43 UTC,3562730,daniellamiranda,research,32.19546307,-110.942097,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
59691263,2020,9,15,2020-09-15 15:29:32 UTC,3594198,yeddailingonzalez,research,32.14649204,-110.9522585,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
59778989,2020,9,14,2020-09-14 21:28:00 UTC,3517728,smgoltry,research,32.23171111,-110.9583806,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
60431976,2020,9,22,2020-09-22 16:47:15 UTC,3584210,gabi_amparano,research,32.25578099,-110.9488212,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
60527074,2020,9,20,2020-09-20 23:02:17 UTC,3623441,sophierubin,research,32.24398092,-110.9372398,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
60776583,2020,9,7,2020-09-07 10:53:00 UTC,3542416,annalisamminke,research,32.2318851,-110.9501094,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
61023762,2020,9,12,2020-09-12 14:33:00 UTC,3667013,gillianbeau,research,32.22769167,-110.9504694,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
61367269,2020,9,27,2020-09-28 03:44:00 UTC,3687213,gwheel,research,32.22848744,-110.9672005,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
61490301,2020,9,29,,3608149,elliotpro,research,32.310415,-110.947801,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
61511233,2020,9,30,2020-09-30 13:47:14 UTC,1948815,maxinecruz,research,32.22864167,-110.9523083,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
61511288,2020,9,30,2020-09-30 13:22:18 UTC,1948815,maxinecruz,research,32.23322833,-110.9494633,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
61592315,2020,9,26,2020-09-26 18:31:00 UTC,3519929,tiab888,research,32.24607319,-110.9543335,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
61593077,2020,10,3,2020-10-03 16:29:12 UTC,2212957,lutes,research,32.231705,-110.9542167,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
61593543,2020,9,26,2020-09-26 18:30:00 UTC,3519929,tiab888,research,32.24600967,-110.9542691,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
61683866,2020,10,4,2020-10-04 15:38:07 UTC,3706635,marilynn_esmeralda_mariscal,research,32.13485283,-110.8740833,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
61747767,2020,10,1,2020-10-01 13:04:00 UTC,3705127,andreaworden,research,32.166687,-111.055402,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
61840679,2020,10,5,2020-10-06 03:54:03 UTC,3700957,jakecr11,research,32.23943333,-110.9513545,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
62264780,2020,10,10,2020-10-10 21:48:00 UTC,3525097,siennayarab,research,32.21749736,-110.9710614,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
62355006,2020,10,11,2020-10-11 16:57:00 UTC,442615,roomthily,research,32.28168395,-110.7343138,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
62439847,2020,10,10,2020-10-10 23:34:58 UTC,1948815,maxinecruz,research,32.232075,-110.9461133,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
62774349,2020,9,1,2020-09-01 23:25:07 UTC,3525097,siennayarab,research,32.23296511,-110.9522769,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
62832924,2020,10,10,2020-10-10 23:04:55 UTC,1948815,maxinecruz,research,32.23191167,-110.9494083,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
62833013,2020,10,10,2020-10-10 17:05:27 UTC,1948815,maxinecruz,research,32.23149167,-110.9528583,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
62833091,2020,10,10,2020-10-10 16:43:16 UTC,1948815,maxinecruz,research,32.22896167,-110.9512717,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
62833154,2020,10,10,2020-10-10 16:50:30 UTC,1948815,maxinecruz,research,32.230305,-110.9518967,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
62833324,2020,10,10,2020-10-10 15:15:07 UTC,1948815,maxinecruz,research,32.23323,-110.9494867,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
63107941,2020,10,20,2020-10-20 14:45:49 UTC,2081939,heisenburglary,research,32.23387633,-110.9331501,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
63131156,2020,10,20,2020-10-20 22:04:08 UTC,259275,gitanomad,research,32.25469667,-110.949455,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
63670072,2020,10,27,2020-10-27 20:54:00 UTC,442615,roomthily,research,32.28204724,-110.7338375,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
63717944,2020,10,28,2020-10-28 16:38:00 UTC,770371,janeyd,research,32.27801935,-111.0237161,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
63731444,2020,10,24,2020-10-24 21:02:00 UTC,1028485,mplachiusa,research,32.30652882,-110.7239546,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
63778694,2020,10,28,2020-10-28 20:07:20 UTC,3517656,davidozrowoods,research,32.23346667,-110.95665,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
63920566,2017,3,20,2017-03-20 15:34:00 UTC,2397809,pauls_tucson,research,32.29716244,-110.7123442,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
64244777,2020,8,29,2020-08-30 00:44:00 UTC,1356621,carlosdmartinez,research,32.1318,-111.0381,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
64332051,2020,11,5,2020-11-05 22:37:57 UTC,3534383,mbmasterson,research,32.23829667,-110.945275,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
64457920,2020,11,8,2020-11-08 19:12:49 UTC,1979554,atlasbeetle,research,32.31998152,-110.8760365,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
64686494,2020,11,11,2020-11-11 20:13:38 UTC,1979554,atlasbeetle,research,32.32014527,-110.8762847,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
64686511,2020,11,11,2020-11-11 20:14:15 UTC,1979554,atlasbeetle,research,32.3199404,-110.8760169,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
64686620,2020,11,11,2020-11-11 20:15:54 UTC,1979554,atlasbeetle,research,32.319739,-110.8757942,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
64686654,2020,11,11,2020-11-11 20:17:20 UTC,1979554,atlasbeetle,research,32.31980374,-110.8757462,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
64686753,2020,11,11,2020-11-11 20:19:06 UTC,1979554,atlasbeetle,research,32.31962971,-110.8758219,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
65023789,2020,11,16,2020-11-16 17:57:07 UTC,3522054,rasad,research,32.22866583,-110.9466476,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
65299528,2020,8,26,2020-08-26 19:41:00 UTC,3520864,meaganash,research,32.284,-110.9629,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
65337776,2020,11,21,2020-11-21 15:55:03 UTC,1390081,maxwellarchaeologist,research,32.27948803,-111.0210259,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
65387364,2020,11,21,2020-11-21 17:44:22 UTC,3517656,davidozrowoods,research,32.23581333,-110.9311967,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
65440317,2020,11,21,2020-11-21 20:27:56 UTC,2408669,lronstadt,research,32.24211167,-110.9428117,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
65523277,2020,11,23,2020-11-23 23:22:53 UTC,2837043,spencerclarkemiller,research,32.24322167,-110.9524083,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
65622270,2020,10,30,2020-10-30 22:46:00 UTC,1356621,carlosdmartinez,research,32.13198292,-111.0382288,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
65737360,2020,11,15,2020-11-15 21:34:00 UTC,3520864,meaganash,research,32.2321,-110.9484,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
65737365,2020,11,15,2020-11-15 21:41:00 UTC,3520864,meaganash,research,32.2321,-110.9484,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
65738198,2020,11,15,2020-11-15 21:50:00 UTC,3520864,meaganash,research,32.2321,-110.9484,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
65738202,2020,11,15,2020-11-15 21:54:00 UTC,3520864,meaganash,research,32.2321,-110.9484,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
65844259,2020,10,31,2020-10-31 19:48:25 UTC,2408665,rebecca876,research,32.23005597,-110.953382,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
65946096,2020,12,1,2020-12-01 17:10:59 UTC,3525086,atguliye,research,32.28114192,-110.7308403,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
66071356,2020,11,15,2020-11-15 22:08:37 UTC,3534383,mbmasterson,research,32.30178833,-110.9024583,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
66375110,2020,12,9,2020-12-09 21:09:03 UTC,1424273,paulswitzer,research,32.24868,-110.908745,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
66409201,2020,12,9,2020-12-09 21:14:02 UTC,2025917,jewelwing66,research,32.248295,-110.9083033,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
66481091,2020,12,12,2020-12-12 20:27:09 UTC,3891211,amber_alwin,research,32.16790326,-110.8376475,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
66560392,2020,12,13,2020-12-13 19:34:20 UTC,1424273,paulswitzer,research,32.31469667,-110.8113717,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
66560676,2020,12,13,2020-12-13 21:43:18 UTC,1424273,paulswitzer,research,32.2365,-110.8213283,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
66722203,2020,12,17,2020-12-17 18:52:47 UTC,442615,roomthily,research,32.31467833,-110.8113417,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
66928566,2007,2,7,2007-02-07 22:46:00 UTC,87515,mjskinner,research,32.24574142,-111.0679544,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
67067512,2020,12,25,2020-12-25 22:31:55 UTC,3037158,jackie333,research,32.22320833,-111.1014638,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
67654796,2015,4,27,2015-04-28 00:59:30 UTC,556326,desertbrooks,research,32.25361333,-110.9563917,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
67921691,2020,9,26,2020-09-27 05:03:00 UTC,572477,a1virginia,research,32.29958239,-110.9060462,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
68282993,2021,1,18,2021-01-18 18:00:22 UTC,1390081,maxwellarchaeologist,research,32.18729031,-110.8184605,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
69316227,2021,2,9,2021-02-09 19:10:55 UTC,1629545,ellakbunny,research,32.25175833,-110.82733,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
69379741,2021,1,13,2021-01-13 13:58:00 UTC,624018,blancurria,research,32.24099519,-111.1665391,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
69439154,2021,2,11,2021-02-11 22:40:48 UTC,1390081,maxwellarchaeologist,research,32.22542627,-110.9151608,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
69483171,2021,2,9,2021-02-09 16:28:58 UTC,311952,aztreker,research,32.23199167,-110.953155,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
69702123,2019,7,30,,862492,hannadorval,research,32.24295911,-111.1681629,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
70278846,2021,2,26,2021-02-26 20:39:17 UTC,107133,catherinebartlett,research,32.24401711,-111.1681743,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
70434688,2021,3,1,2021-03-01 19:05:51 UTC,229540,ecologistchris,research,32.21977,-110.9654617,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
70485300,2021,3,2,2021-03-03 01:17:43 UTC,2043341,nile_k,research,32.29737929,-110.955598,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
70702483,2021,3,6,2021-03-06 23:11:27 UTC,1390081,maxwellarchaeologist,research,32.21815714,-110.9841546,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
70792905,2021,3,7,2021-03-07 18:29:52 UTC,1948815,maxinecruz,research,32.23227833,-110.94735,Apis mellifera,Western Honey Bee,Insecta,47219,Hymenoptera,Apidae,Apis,Apis mellifera
3623337,2013,9,15,2013-09-15 19:08:00 UTC,267826,southwestwanderer,research,32.14211522,-110.8386612,Bombus sonorus,Sonoran Bumble Bee,Insecta,57690,Hymenoptera,Apidae,Bombus,Bombus sonorus
